"TransactionNo","Date","AccountNo","TransactionType","Amount","SGD_Amount","Currency","index","d_balance"
3889,"24-Aug-2020",1,"Spend",-4.79,-0.97,"CNY",37,812.664831959934
77,"25-Aug-2020",1,"Withdraw",-0.130130346966134,-0.130130346966134,"SGD",38,4034.82487801908
78,"25-Aug-2020",1,"Withdraw",-0.226797450430415,-0.226797450430415,"SGD",38,4034.59808056865
3890,"25-Aug-2020",1,"Spend",-0.33,-0.47,"USD",38,812.197155604734
3891,"25-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",38,807.495898726331
3892,"25-Aug-2020",1,"Spend",-1.25,-0.25,"CNY",38,807.242829775533
3893,"25-Aug-2020",1,"Spend",-1.85,-2.58,"USD",38,804.663558603901
3894,"25-Aug-2020",1,"Spend",-9.3,-1.88,"CNY",38,802.784334312836
3895,"25-Aug-2020",1,"Spend",-0.53,-0.74,"USD",38,802.043100650021
3896,"25-Aug-2020",1,"Spend",-0.3,-0.06,"CNY",38,801.982765782759
79,"26-Aug-2020",1,"Withdraw",-0.059486716951067,-0.059486716951067,"SGD",39,4034.53859385169
80,"26-Aug-2020",1,"Withdraw",-4.36159522211813,-4.36159522211813,"SGD",39,4030.17699862958
81,"26-Aug-2020",1,"Withdraw",-1.27927706302988,-1.27927706302988,"SGD",39,4028.89772156655
3897,"26-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",39,797.281508904356
3898,"26-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",39,792.580252025953
3899,"26-Aug-2020",1,"Spend",-0.09,-0.02,"CNY",39,792.561814591949
82,"27-Aug-2020",1,"Withdraw",-0.000271899618247857,-0.000271899618247857,"SGD",40,4028.89744966693
3900,"27-Aug-2020",1,"Spend",-2.2,-0.44,"CNY",40,792.116911931244
3901,"27-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",40,787.415655052841
3902,"27-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",40,782.714398174438
3903,"27-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",40,778.013141296035
3904,"27-Aug-2020",1,"Spend",-0.84,-0.17,"CNY",40,777.842747504885
3905,"28-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",41,773.141490626482
3906,"28-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",41,768.440233748079
3907,"28-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",41,763.738976869676
3908,"28-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",41,759.037719991273
3909,"28-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",41,754.33646311287
3910,"28-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",41,749.635206234467
83,"31-Aug-2020",1,"Withdraw",-0.0241349467333249,-0.0241349467333249,"SGD",42,4028.8733147202
84,"31-Aug-2020",1,"Withdraw",-0.119680500802082,-0.119680500802082,"SGD",42,4028.75363421939
85,"31-Aug-2020",1,"Withdraw",-0.0789110184192808,-0.0789110184192808,"SGD",42,4028.67472320097
86,"31-Aug-2020",1,"Interest",1.69204338374441,1.69204338374441,"SGD",42,4030.36676658472
3911,"31-Aug-2020",1,"Spend",-2.93,-0.59,"CNY",42,749.042719509821
3912,"31-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",42,744.341462631418
3913,"31-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",42,739.640205753015
3914,"31-Aug-2020",1,"Spend",-0.18,-0.04,"CNY",42,739.604623815755
3915,"31-Aug-2020",1,"Spend",-0.23,-0.05,"CNY",42,739.558296716154
3916,"31-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",42,734.857039837751
3917,"31-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",42,730.155782959348
3918,"31-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",42,725.454526080945
3919,"31-Aug-2020",1,"Spend",-2.08,-2.88,"USD",42,722.577010732448
3920,"31-Aug-2020",1,"Spend",-4.7,-4.7,"SGD",42,717.875753854045
3921,"31-Aug-2020",1,"Spend",-35.09,-7.09,"CNY",42,710.786489336045
3922,"31-Aug-2020",1,"Spend",-1.17,-0.24,"CNY",42,710.549245689434
87,"1-Sep-2020",1,"Withdraw",-0.434583367265463,-0.434583367265463,"SGD",43,4029.93218321745
88,"1-Sep-2020",1,"Withdraw",-0.542556460736625,-0.542556460736625,"SGD",43,4029.38962675672
3923,"1-Sep-2020",1,"Spend",-0.1,-0.02,"CNY",43,710.529937894816
3924,"1-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",43,705.828681016413
3925,"1-Sep-2020",1,"Spend",-0.49,-0.68,"USD",43,705.150177590242
3926,"1-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",43,700.448920711839
3927,"1-Sep-2020",1,"Spend",-48.75,-9.9,"CNY",43,690.552450854579
3928,"1-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",43,685.851193976176
3929,"1-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",43,681.149937097773
3930,"1-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",43,676.44868021937
89,"2-Sep-2020",1,"Withdraw",-0.293422177707349,-0.293422177707349,"SGD",44,4029.09620457901
90,"2-Sep-2020",1,"Withdraw",-0.675230665467932,-0.675230665467932,"SGD",44,4028.42097391354
3931,"2-Sep-2020",1,"Spend",-0.19,-0.04,"CNY",44,676.410956848895
3932,"2-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",44,671.709699970492
3933,"2-Sep-2020",1,"Spend",-11.93,-16.57,"USD",44,655.141764525018
3934,"2-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",44,650.440507646615
3935,"2-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",44,645.739250768212
3936,"2-Sep-2020",1,"Spend",-0.57,-0.79,"USD",44,644.952312049309
3937,"2-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",44,640.251055170906
3938,"2-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",44,635.549798292503
3939,"2-Sep-2020",1,"Spend",-0.14,-0.03,"CNY",44,635.521200762026
3940,"2-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",44,630.819943883623
3941,"2-Sep-2020",1,"Spend",-0.76,-1.05,"USD",44,629.765653220757
3942,"3-Sep-2020",1,"Spend",-5.32,-7.39,"USD",45,622.374638638995
3943,"3-Sep-2020",1,"Spend",-2.19,-3.04,"USD",45,619.331676605975
3944,"3-Sep-2020",1,"Spend",-0.81,-0.16,"CNY",45,619.167228113581
3945,"3-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",45,614.465971235178
3946,"3-Sep-2020",1,"Spend",-3.11,-0.63,"CNY",45,613.832856700677
3947,"3-Sep-2020",1,"Spend",-3.41,-0.69,"CNY",45,613.139707215925
3948,"3-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",45,608.438450337522
3949,"3-Sep-2020",1,"Spend",-4.1,-5.69,"USD",45,602.747153381487
91,"8-Sep-2020",1,"Withdraw",-0.818183097035055,-0.818183097035055,"SGD",46,4027.60279081651
3950,"8-Sep-2020",1,"Spend",-3.36,-4.69,"USD",46,598.053910960786
3951,"8-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",46,593.352654082383
3952,"8-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",46,588.65139720398
3953,"8-Sep-2020",1,"Spend",-0.41,-0.08,"CNY",46,588.568013804712
3954,"8-Sep-2020",1,"Spend",-0.32,-0.44,"USD",46,588.125560821696
3955,"8-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",46,583.424303943293
3956,"9-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",47,578.72304706489
3957,"9-Sep-2020",1,"Spend",-18.67,-26.12,"USD",47,552.607625691785
3958,"9-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",47,547.906368813382
3959,"9-Sep-2020",1,"Spend",-11.06,-2.26,"CNY",47,545.647222882475
3960,"9-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",47,540.945966004072
92,"10-Sep-2020",1,"Withdraw",-0.12468735583161,-0.12468735583161,"SGD",48,4027.47810346067
93,"10-Sep-2020",1,"Withdraw",-5.65137331896187,-5.65137331896187,"SGD",48,4021.82673014171
94,"10-Sep-2020",1,"Withdraw",-1.33987358378345,-1.33987358378345,"SGD",48,4020.48685655793
3961,"10-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",48,536.244709125669
3962,"10-Sep-2020",1,"Spend",-2.07,-0.42,"CNY",48,535.822613446451
3963,"10-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",48,531.121356568048
3964,"10-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",48,526.420099689645
3965,"10-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",48,521.718842811242
3966,"10-Sep-2020",1,"Spend",-9.22,-12.86,"USD",48,508.855192816664
3967,"10-Sep-2020",1,"Spend",-5.31,-1.08,"CNY",48,507.772243420057
95,"11-Sep-2020",1,"Withdraw",-0.338338112852965,-0.338338112852965,"SGD",49,4020.14851844508
3968,"11-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",49,503.070986541654
3969,"11-Sep-2020",1,"Spend",-4.57,-0.93,"CNY",49,502.139435821617
3970,"11-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",49,497.438178943214
3971,"11-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",49,492.736922064811
3972,"11-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",49,488.035665186408
96,"14-Sep-2020",1,"Withdraw",-3.89579496602728,-3.89579496602728,"SGD",50,4016.25272347905
97,"14-Sep-2020",1,"Withdraw",-106.911557880094,-106.911557880094,"SGD",50,3909.34116559895
3973,"14-Sep-2020",1,"Spend",-8.1,-11.29,"USD",50,476.74435213886
3974,"14-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",50,472.043095260457
3975,"14-Sep-2020",1,"Spend",-7.34,-1.5,"CNY",50,470.545109180615
98,"15-Sep-2020",1,"Withdraw",-106.442953113829,-106.442953113829,"SGD",51,3802.89821248513
99,"15-Sep-2020",1,"Withdraw",-1.99306315149532,-1.99306315149532,"SGD",51,3800.90514933363
3976,"15-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",51,465.843852302212
3977,"15-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",51,461.142595423809
3978,"15-Sep-2020",1,"Spend",-23.39,-4.79,"CNY",51,456.353540316876
3979,"15-Sep-2020",1,"Spend",-1.91,-0.39,"CNY",51,455.9616442566
100,"16-Sep-2020",1,"Withdraw",-18.6214952148937,-18.6214952148937,"SGD",52,3782.28365411874
3980,"16-Sep-2020",1,"Spend",-0.76,-1.05,"USD",52,454.909729568244
3981,"16-Sep-2020",1,"Spend",-2.38,-0.49,"CNY",52,454.42107416353
3982,"16-Sep-2020",1,"Spend",-1.07,-0.22,"CNY",52,454.201787216894
3983,"16-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",52,449.500530338491
101,"17-Sep-2020",1,"Withdraw",-1.31113795959501,-1.31113795959501,"SGD",53,3780.97251615914
102,"17-Sep-2020",1,"Withdraw",-13.1427047844274,-13.1427047844274,"SGD",53,3767.82981137472
103,"17-Sep-2020",1,"Withdraw",-0.434029788547081,-0.434029788547081,"SGD",53,3767.39578158617
104,"17-Sep-2020",1,"Withdraw",-0.17416209240747,-0.17416209240747,"SGD",53,3767.22161949376
3984,"17-Sep-2020",1,"Spend",-0.27,-0.38,"USD",53,449.124017896666
3985,"17-Sep-2020",1,"Spend",-0.53,-0.11,"CNY",53,449.014426394046
3986,"17-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",53,444.313169515643
3987,"17-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",53,439.61191263724
3988,"17-Sep-2020",1,"Spend",-0.18,-0.04,"CNY",53,439.575700312552
105,"18-Sep-2020",1,"Withdraw",-0.413735512768695,-0.413735512768695,"SGD",54,3766.80788398099
106,"18-Sep-2020",1,"Withdraw",-0.624322313866134,-0.624322313866134,"SGD",54,3766.18356166713
3989,"18-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",54,434.874443434149
3990,"18-Sep-2020",1,"Spend",-0.21,-0.29,"USD",54,434.580249812422
3991,"18-Sep-2020",1,"Spend",-6.98,-9.66,"USD",54,424.919848748656
107,"21-Sep-2020",1,"Withdraw",-0.357824814727682,-0.357824814727682,"SGD",55,3765.8257368524
108,"21-Sep-2020",1,"Withdraw",-0.0280529953070999,-0.0280529953070999,"SGD",55,3765.79768385709
109,"21-Sep-2020",1,"Withdraw",-0.0453392905469427,-0.0453392905469427,"SGD",55,3765.75234456654
3992,"21-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",55,420.218591870253
3993,"21-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",55,415.51733499185
110,"22-Sep-2020",1,"Withdraw",-5.60379621992583,-5.60379621992583,"SGD",56,3760.14854834662
111,"22-Sep-2020",1,"Withdraw",-3.85676640631648,-3.85676640631648,"SGD",56,3756.2917819403
3994,"22-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",56,410.816078113447
3995,"22-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",56,406.114821235044
3996,"22-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",56,401.413564356641
3997,"22-Sep-2020",1,"Spend",-2.58,-0.53,"CNY",56,400.886451363469
3998,"23-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",57,396.185194485066
3999,"23-Sep-2020",1,"Spend",-4.96,-1.02,"CNY",57,395.167829022505
4000,"23-Sep-2020",1,"Spend",-0.02,0,"CNY",57,395.162947292581
4001,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,390.461690414178
4002,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,385.760433535775
4003,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,381.059176657372
4004,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,376.357919778969
4005,"24-Sep-2020",1,"Spend",-1.27,-0.26,"CNY",58,376.097735059637
4006,"24-Sep-2020",1,"Spend",-0.87,-1.22,"USD",58,374.874776758789
4007,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,370.173519880386
4008,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,365.472263001983
4009,"24-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",58,360.77100612358
4010,"24-Sep-2020",1,"Spend",-0.12,-0.02,"CNY",58,360.746043545239
112,"25-Sep-2020",1,"Withdraw",-469.373820478409,-469.373820478409,"SGD",59,3286.91796146189
4011,"25-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",59,356.044786666836
4012,"25-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",59,351.343529788433
4013,"25-Sep-2020",1,"Spend",-1.03,-0.21,"CNY",59,351.131377292236
4014,"25-Sep-2020",1,"Spend",-0.05,-0.07,"USD",59,351.062634429213
4015,"25-Sep-2020",1,"Spend",-6.6,-9.27,"USD",59,341.79474778131
4016,"25-Sep-2020",1,"Spend",-5.28,-1.09,"CNY",59,340.707867796809
4017,"25-Sep-2020",1,"Spend",-1.71,-2.4,"USD",59,338.311800016888
113,"28-Sep-2020",1,"Deposit",1618.01473400556,1618.01473400556,"SGD",60,4904.93269546745
114,"28-Sep-2020",1,"Withdraw",-0.0158337876023814,-0.0158337876023814,"SGD",60,4904.91686167985
115,"28-Sep-2020",1,"Withdraw",-0.674823046585739,-0.674823046585739,"SGD",60,4904.24203863326
116,"28-Sep-2020",1,"Withdraw",-26.3856767902454,-26.3856767902454,"SGD",60,4877.85636184301
4018,"28-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",60,333.610543138485
4019,"28-Sep-2020",1,"Spend",-4,-0.82,"CNY",60,332.788047098061
4020,"28-Sep-2020",1,"Spend",-0.22,-0.05,"CNY",60,332.742119030935
4021,"28-Sep-2020",1,"Spend",-0.33,-0.07,"CNY",60,332.673994380529
4022,"28-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",60,327.972737502126
4023,"28-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",60,323.271480623723
117,"29-Sep-2020",1,"Withdraw",-3.31525371919828,-3.31525371919828,"SGD",61,4874.54110812382
118,"29-Sep-2020",1,"Withdraw",-0.132189856739303,-0.132189856739303,"SGD",61,4874.40891826708
4024,"29-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",61,318.57022374532
4025,"29-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",61,313.868966866917
4026,"29-Sep-2020",1,"Spend",-0.27,-0.06,"CNY",61,313.813736732258
4027,"29-Sep-2020",1,"Spend",-1.85,-0.38,"CNY",61,313.434928618616
119,"30-Sep-2020",1,"Withdraw",-81.7531029967383,-81.7531029967383,"SGD",62,4792.65581527034
120,"30-Sep-2020",1,"Withdraw",-2.53267253872467,-2.53267253872467,"SGD",62,4790.12314273161
121,"30-Sep-2020",1,"Withdraw",-0.136861223366504,-0.136861223366504,"SGD",62,4789.98628150825
122,"30-Sep-2020",1,"Interest",2.01179423823346,2.01179423823346,"SGD",62,4791.99807574648
4028,"30-Sep-2020",1,"Spend",-4.7,-4.7,"SGD",62,308.733671740213
4029,"30-Sep-2020",1,"Spend",-0.81,-0.17,"CNY",62,308.567235835785
123,"1-Jul-2020",2,"Withdraw",-0.0468417934514396,-0.0468417934514396,"SGD",1,1439.16315820655
124,"1-Jul-2020",2,"Withdraw",-0.866017260885318,-0.866017260885318,"SGD",1,1438.29714094566
4030,"1-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",1,1995.2987431216
4031,"1-Jul-2020",2,"Spend",-0.02,0,"CNY",1,1995.29556751767
4032,"1-Jul-2020",2,"Spend",-53.16,-75.58,"USD",1,1919.7176430363
4033,"1-Jul-2020",2,"Spend",-0.43,-0.61,"USD",1,1919.10464937353
4034,"1-Jul-2020",2,"Spend",-0.96,-0.19,"CNY",1,1918.91222392568
4035,"1-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",1,1914.21096704728
4036,"1-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",1,1909.50971016888
125,"2-Jul-2020",2,"Withdraw",-7.25322774792077,-7.25322774792077,"SGD",2,1431.04391319774
126,"2-Jul-2020",2,"Withdraw",-0.0295817046843526,-0.0295817046843526,"SGD",2,1431.01433149306
127,"2-Jul-2020",2,"Withdraw",-1.4003285884067,-1.4003285884067,"SGD",2,1429.61400290465
4037,"2-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",2,1904.80845329048
4038,"2-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",2,1900.10719641208
4039,"2-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",2,1895.40593953368
128,"7-Jul-2020",2,"Withdraw",-0.0207422608449664,-0.0207422608449664,"SGD",3,1429.59326064381
129,"7-Jul-2020",2,"Withdraw",-8.90798164776802,-8.90798164776802,"SGD",3,1420.68527899604
130,"7-Jul-2020",2,"Withdraw",-0.0488299996114354,-0.0488299996114354,"SGD",3,1420.63644899643
4040,"7-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",3,1890.70468265528
4041,"7-Jul-2020",2,"Spend",-16.52,-23.46,"USD",3,1867.24729417646
4042,"7-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",3,1862.54603729806
4043,"7-Jul-2020",2,"Spend",-0.33,-0.07,"CNY",3,1862.47982881455
131,"8-Jul-2020",2,"Withdraw",-148.507550589481,-148.507550589481,"SGD",4,1272.12889840695
132,"8-Jul-2020",2,"Withdraw",-0.00461560685926011,-0.00461560685926011,"SGD",4,1272.12428280009
133,"8-Jul-2020",2,"Withdraw",-0.0717346928574196,-0.0717346928574196,"SGD",4,1272.05254810723
4044,"8-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",4,1857.77857193615
4045,"8-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",4,1853.07731505775
4046,"8-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",4,1848.37605817935
4047,"8-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",4,1843.67480130095
134,"9-Jul-2020",2,"Withdraw",-41.6496210083297,-41.6496210083297,"SGD",5,1230.4029270989
135,"9-Jul-2020",2,"Withdraw",-14.627364170434,-14.627364170434,"SGD",5,1215.77556292847
136,"9-Jul-2020",2,"Withdraw",-0.0617575380763301,-0.0617575380763301,"SGD",5,1215.71380539039
137,"9-Jul-2020",2,"Withdraw",-1.24973011046296,-1.24973011046296,"SGD",5,1214.46407527993
4048,"9-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",5,1838.97354442255
4049,"9-Jul-2020",2,"Spend",-3.17,-4.49,"USD",5,1834.48061801241
4050,"9-Jul-2020",2,"Spend",-18.86,-26.74,"USD",5,1807.73683501603
4051,"9-Jul-2020",2,"Spend",-0.13,-0.03,"CNY",5,1807.71138170071
4052,"9-Jul-2020",2,"Spend",-0.29,-0.41,"USD",5,1807.30489074816
4053,"9-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",5,1802.60363386976
4054,"9-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",5,1797.90237699136
4055,"9-Jul-2020",2,"Spend",-0.22,-0.32,"USD",5,1797.58607948422
4056,"9-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",5,1792.88482260582
4057,"9-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",5,1788.18356572742
4058,"9-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",5,1783.48230884902
4059,"9-Jul-2020",2,"Spend",-0.28,-0.06,"CNY",5,1783.42598055389
4060,"9-Jul-2020",2,"Spend",-0.35,-0.07,"CNY",5,1783.35434175989
138,"10-Jul-2020",2,"Withdraw",-16.457021674862,-16.457021674862,"SGD",6,1198.00705360506
139,"10-Jul-2020",2,"Withdraw",-1.80856968044608,-1.80856968044608,"SGD",6,1196.19848392462
4061,"10-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",6,1778.65308488149
4062,"10-Jul-2020",2,"Spend",-0.58,-0.82,"USD",6,1777.83001070027
4063,"10-Jul-2020",2,"Spend",-0.34,-0.48,"USD",6,1777.34781010706
4064,"10-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",6,1772.64655322866
4065,"10-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",6,1767.94529635026
4066,"10-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",6,1763.24403947186
4067,"10-Jul-2020",2,"Spend",-6.23,-1.26,"CNY",6,1761.98281612163
4068,"10-Jul-2020",2,"Spend",-8.27,-11.74,"USD",6,1750.24262057745
4069,"10-Jul-2020",2,"Spend",-1.03,-1.47,"USD",6,1748.7768710127
4070,"10-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",6,1744.0756141343
4071,"10-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",6,1739.3743572559
140,"13-Jul-2020",2,"Withdraw",-90.3941474458317,-90.3941474458317,"SGD",7,1105.80433647879
141,"13-Jul-2020",2,"Withdraw",-3.62588485095958,-3.62588485095958,"SGD",7,1102.17845162783
142,"13-Jul-2020",2,"Withdraw",-20.0483913897221,-20.0483913897221,"SGD",7,1082.1300602381
143,"13-Jul-2020",2,"Withdraw",-0.0713838894922636,-0.0713838894922636,"SGD",7,1082.05867634861
144,"13-Jul-2020",2,"Withdraw",-0.16963786965493,-0.16963786965493,"SGD",7,1081.88903847896
145,"13-Jul-2020",2,"Withdraw",-0.453999614207619,-0.453999614207619,"SGD",7,1081.43503886475
146,"13-Jul-2020",2,"Withdraw",-3.68031080716874,-3.68031080716874,"SGD",7,1077.75472805758
147,"13-Jul-2020",2,"Withdraw",-0.318951865726602,-0.318951865726602,"SGD",7,1077.43577619185
148,"13-Jul-2020",2,"Withdraw",-14.028853477285,-14.028853477285,"SGD",7,1063.40692271457
4072,"13-Jul-2020",2,"Spend",-0.59,-0.84,"USD",7,1738.53254330217
4073,"13-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",7,1733.83128642377
4074,"13-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",7,1729.13002954537
4075,"13-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",7,1724.42877266697
4076,"13-Jul-2020",2,"Spend",-0.13,-0.18,"USD",7,1724.24379318897
4077,"13-Jul-2020",2,"Spend",-0.28,-0.4,"USD",7,1723.8418931754
4078,"13-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",7,1719.140636297
4079,"13-Jul-2020",2,"Spend",-0.8,-0.16,"CNY",7,1718.97788637077
4080,"13-Jul-2020",2,"Spend",-25.96,-36.76,"USD",7,1682.21548390307
4081,"13-Jul-2020",2,"Spend",-0.61,-0.12,"CNY",7,1682.09113689074
4082,"13-Jul-2020",2,"Spend",-3.66,-5.18,"USD",7,1676.91421439517
4083,"13-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",7,1672.21295751677
149,"14-Jul-2020",2,"Withdraw",-0.0224138330217161,-0.0224138330217161,"SGD",8,1063.38450888155
4084,"14-Jul-2020",2,"Spend",-0.08,-0.11,"USD",8,1672.10003740113
4085,"14-Jul-2020",2,"Spend",-0.05,-0.07,"USD",8,1672.03259580818
4086,"14-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",8,1667.33133892978
4087,"14-Jul-2020",2,"Spend",-0.99,-0.2,"CNY",8,1667.13124022272
4088,"14-Jul-2020",2,"Spend",-3.78,-0.77,"CNY",8,1666.36609359142
4089,"14-Jul-2020",2,"Spend",-0.03,-0.01,"CNY",8,1666.35917210835
4090,"14-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",8,1661.65791522995
4091,"14-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",8,1656.95665835155
150,"15-Jul-2020",2,"Withdraw",-106.665016361595,-106.665016361595,"SGD",9,956.719492519953
151,"15-Jul-2020",2,"Withdraw",-0.0284789540526544,-0.0284789540526544,"SGD",9,956.6910135659
152,"15-Jul-2020",2,"Withdraw",-0.95667702175021,-0.95667702175021,"SGD",9,955.73433654415
153,"15-Jul-2020",2,"Withdraw",-79.0705306676558,-79.0705306676558,"SGD",9,876.663805876494
154,"15-Jul-2020",2,"Withdraw",-0.548502696396334,-0.548502696396334,"SGD",9,876.115303180098
4092,"15-Jul-2020",2,"Spend",-1.29,-0.26,"CNY",9,1656.69480536293
4093,"15-Jul-2020",2,"Spend",-2.32,-0.47,"CNY",9,1656.22328051037
4094,"15-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",9,1651.52202363197
4095,"15-Jul-2020",2,"Spend",-0.02,0,"CNY",9,1651.51724461239
4096,"15-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",9,1646.81598773399
4097,"15-Jul-2020",2,"Spend",-3.19,-0.65,"CNY",9,1646.16839608423
4098,"15-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",9,1641.46713920583
155,"16-Jul-2020",2,"Withdraw",-0.0277069911660893,-0.0277069911660893,"SGD",10,876.087596188932
156,"16-Jul-2020",2,"Withdraw",-21.5736269774066,-21.5736269774066,"SGD",10,854.513969211525
157,"16-Jul-2020",2,"Withdraw",-2.35170781341057,-2.35170781341057,"SGD",10,852.162261398115
158,"16-Jul-2020",2,"Withdraw",-33.053828864631,-33.053828864631,"SGD",10,819.108432533484
159,"16-Jul-2020",2,"Withdraw",-0.341467078802948,-0.341467078802948,"SGD",10,818.766965454681
4099,"16-Jul-2020",2,"Spend",-3.13,-0.63,"CNY",10,1640.83236757382
4100,"16-Jul-2020",2,"Spend",-2,-0.41,"CNY",10,1640.42583014569
4101,"16-Jul-2020",2,"Spend",-0.98,-0.2,"CNY",10,1640.22642853722
4102,"16-Jul-2020",2,"Spend",-4.7,-4.7,"SGD",10,1635.52517165882
